episodes,learner_return,learner_harm,harm_per_100_moves,learner_moves,bystander_return,expert_return,frac_social,l_pi,l_v,l_aux,ent,kl,sec
16000,-0.90234375,1.171875,4.904590037482912,22.015625,-1.765625,24.845703125,1.0,0.00428177579306066,0.1407435189932585,0.06193725969642401,0.7509671062231064,0.00011654056288534775,13100.51958155632
16128,-1.0078125,1.2578125,5.811641153486736,21.90625,-1.84765625,24.04296875,1.0,-0.007040887861512602,0.1588236141949892,0.06311098337173462,0.7410443305969239,4.139376542298123e-05,13205.71143579483
16256,-0.78125,1.0546875,4.6441393455132705,23.2421875,-1.48828125,23.1875,1.0,-0.0005370177561417222,0.12890157476067543,0.06363664232194424,0.7554033130407334,8.346449467353523e-05,13311.402833938599
16384,-1.3515625,1.578125,6.195308756973748,26.984375,-2.03515625,24.65625,1.0,0.006413043313659728,0.22257914021611214,0.0631446460261941,0.7411983966827392,0.00040182728262152525,13415.509634971619
16512,-1.1484375,1.40625,6.200607129478513,24.609375,-1.91796875,22.966796875,1.0,-0.006015971698798239,0.21180826500058175,0.06627778634428978,0.7157054454088211,-3.776897210627794e-06,13517.752326488495
16640,-1.21875,1.4296875,6.099210628103268,23.1015625,-2.03125,22.8125,1.0,0.01104473655577749,0.18777385950088502,0.0668063409626484,0.7322009116411209,2.05906544579193e-06,13623.322660923004
16768,-0.82421875,1.1875,5.776555444259197,20.1640625,-1.64453125,24.1015625,1.0,-0.003006642323452979,0.13007265590131284,0.0653879377990961,0.7596909314393997,0.001032500657311175,13728.40436387062
16896,-1.109375,1.3359375,5.288710527503318,22.65625,-1.96875,24.861328125,1.0,0.015103648346848787,0.20386588871479033,0.06529630105942488,0.7629800349473953,0.0010199057316640392,13833.301053762436
17024,-0.91015625,1.15625,4.696984631483983,22.9765625,-1.87890625,24.4296875,1.0,0.00570271909236908,0.14929992631077765,0.06464263014495372,0.7210155129432678,0.0007781984822941013,13937.311639547348
17152,-1.15625,1.4140625,6.263200124407354,24.6171875,-2.3046875,22.673828125,1.0,-0.0013180793030187488,0.22171576246619223,0.06425044629722834,0.6483291178941727,0.0012321417249040677,14042.422261714935
17280,-1.02734375,1.2109375,5.880060011194537,21.015625,-2.19921875,23.1171875,1.0,-0.011457240802701562,0.14134200364351274,0.06486213728785514,0.5916021794080735,0.00045813629258191214,14147.056587457657
